rowID	rowName	year	month	day	TITLE	DATE	SOURCE
146	inputFiles/WOSCorpus(146)	2013	6	22	Localized versus generalist phenotypes in a broadly distributed tropical mammal: how is intraspecific variation distributed across disparate environments?	June 22, 2013	BMC EVOLUTIONARY BIOLOGY
147	inputFiles/WOSCorpus(147)	2013	6	22	Allometry indicates giant eyes of giant squid are not exceptional	June 22, 2013	BMC EVOLUTIONARY BIOLOGY
148	inputFiles/WOSCorpus(148)	2013	6	22	MHC genes and parasitism in Carassius gibelio, a diploid-triploid fish species with dual reproduction strategies	June 22, 2013	BMC EVOLUTIONARY BIOLOGY
149	inputFiles/WOSCorpus(149)	2013	6	22	Geological and climatic changes in quaternary shaped the evolutionary history of Calibrachoa heterophylla, an endemic South-Atlantic species of petunia	June 22, 2013	BMC EVOLUTIONARY BIOLOGY
150	inputFiles/WOSCorpus(150)	2013	6	22	Genotypic but not phenotypic historical contingency revealed by viral experimental evolution	June 22, 2013	BMC EVOLUTIONARY BIOLOGY
151	inputFiles/WOSCorpus(151)	2013	6	22	A comprehensive and integrative reconstruction of evolutionary history for Anomura (Crustacea: Decemberapoda)	June 22, 2013	BMC EVOLUTIONARY BIOLOGY
152	inputFiles/WOSCorpus(152)	2013	6	22	The cost of antibiotic resistance depends on evolutionary history in Escherichia coli	June 22, 2013	BMC EVOLUTIONARY BIOLOGY
153	inputFiles/WOSCorpus(153)	2013	6	22	Evolution and divergence of the mammalian SAMD9/SAMD9L gene family	June 22, 2013	BMC EVOLUTIONARY BIOLOGY
154	inputFiles/WOSCorpus(154)	2013	6	22	Are Japanese freshwater populations of threespine stickleback derived from the Pacific Ocean lineage?	June 22, 2013	EVOLUTIONARY ECOLOGY RESEARCH
155	inputFiles/WOSCorpus(155)	2013	6	22	Parasitic plants have increased rates of molecular evolution across all three genomes	June 22, 2013	BMC EVOLUTIONARY BIOLOGY
156	inputFiles/WOSCorpus(156)	2013	6	22	Exploring power and parameter estimation of the BiSSE method for analyzing species diversification	June 22, 2013	BMC EVOLUTIONARY BIOLOGY
157	inputFiles/WOSCorpus(157)	2013	6	22	Hendry Vineyard stickleback: testing for contemporary lake-stream divergence	June 22, 2013	EVOLUTIONARY ECOLOGY RESEARCH
158	inputFiles/WOSCorpus(158)	2013	6	22	Endosymbiosis in trypanosomatids: the genomic cooperation between bacterium and host in the synthesis of essential amino acids is heavily influenced by multiple horizontal gene transfers	June 22, 2013	BMC EVOLUTIONARY BIOLOGY
159	inputFiles/WOSCorpus(159)	2013	6	22	Life cycle evolution: was the eumetazoan ancestor a holopelagic, planktotrophic gastraea?	June 22, 2013	BMC EVOLUTIONARY BIOLOGY
160	inputFiles/WOSCorpus(160)	2013	6	22	A system-level, molecular evolutionary analysis of mammalian phototransduction	June 22, 2013	BMC EVOLUTIONARY BIOLOGY
161	inputFiles/WOSCorpus(161)	2013	6	22	Wolbachia association with the tsetse fly, Glossina fuscipes fuscipes, reveals high levels of genetic diversity and complex evolutionary dynamics	June 22, 2013	BMC EVOLUTIONARY BIOLOGY
162	inputFiles/WOSCorpus(162)	2013	6	22	Switching between apparently redundant iron-uptake mechanisms benefits bacteria in changeable environments	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
163	inputFiles/WOSCorpus(163)	2013	6	22	The role of bacteriocins as selfish genetic elements	June 22, 2013	BIOLOGY LETTERS
164	inputFiles/WOSCorpus(164)	2013	6	22	Mutation accumulation and fitness in mutator subpopulations of Escherichia coli	June 22, 2013	BIOLOGY LETTERS
165	inputFiles/WOSCorpus(165)	2013	6	22	A new multi-locus timescale reveals the evolutionary basis of diversity patterns in triggerfishes and filefishes (Balistidae, Monacanthidae Tetraodontiformes)	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
166	inputFiles/WOSCorpus(166)	2013	6	22	Higher level phylogenetic relationships within the bamboos (Poaceae: Bambusoideae) based on five plastid Marchkers	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
167	inputFiles/WOSCorpus(167)	2013	6	22	Hawkmoths produce anti-bat ultrasound	June 22, 2013	BIOLOGY LETTERS
168	inputFiles/WOSCorpus(168)	2013	6	22	Differences in locomotor behavior correspond to different patterns of morphological selection in two species of waterfall-climbing gobiid fishes	June 22, 2013	EVOLUTIONARY ECOLOGY
169	inputFiles/WOSCorpus(169)	2013	6	22	Maternal care, mother-offspring aggregation and age-dependent coadaptation in the European earwig	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
170	inputFiles/WOSCorpus(170)	2013	6	22	REPLY TO COMMENT ON MarchDEN (2013) REGARDING THE INTERPRETATION OF THE EARLIEST TRACE FOSSIL OF A WINGED INSECT	June 22, 2013	EVOLUTION
171	inputFiles/WOSCorpus(171)	2013	6	22	Good Codons, Bad Transcript: Large Reductions in Gene Expression and Fitness Arising from Synonymous Mutations in a Key Enzyme	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
172	inputFiles/WOSCorpus(172)	2013	6	22	Exploring the Intrinsic Limits of Nitrogenase Transfer from Bacteria to Eukaryotes	June 22, 2013	JOURNAL OF MOLECULAR EVOLUTION
173	inputFiles/WOSCorpus(173)	2013	6	22	Hominin Obstetrics and the Evolution of Constraints	June 22, 2013	EVOLUTIONARY BIOLOGY
174	inputFiles/WOSCorpus(174)	2013	6	22	Cytonuclear discordance among Southeast Asian black rats (Rattus rattus complex)	June 22, 2013	MOLECULAR ECOLOGY
175	inputFiles/WOSCorpus(175)	2013	6	22	Effects of allometry, productivity and lifestyle on rates and limits of body size evolution	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
176	inputFiles/WOSCorpus(176)	2013	6	22	Testing for size and allometric differences in fossil hominin body mass estimation	June 22, 2013	AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY
177	inputFiles/WOSCorpus(177)	2013	6	22	Evolution and expression of BMP genes in flies	June 22, 2013	DEVELOPMENT GENES AND EVOLUTION
178	inputFiles/WOSCorpus(178)	2013	6	22	The evolution of mutation rate in an antagonistic coevolutionary model with maternal transmission of parasites	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
179	inputFiles/WOSCorpus(179)	2013	6	22	Historical profiling of maize duplicate genes sheds light on the evolution of C4 photosynthesis in grasses	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
180	inputFiles/WOSCorpus(180)	2013	6	22	Comparison of molecular species identification for North Sea calanoid copepods (Crustacea) using proteome fingerprints and DNA sequences	June 22, 2013	MOLECULAR ECOLOGY RESOURCES
181	inputFiles/WOSCorpus(181)	2013	6	22	Patterns of population genetic variation in sympatric chiltoniid amphipods within a calcrete aquifer reveal a dynamic subterranean environment	June 22, 2013	HEREDITY
182	inputFiles/WOSCorpus(182)	2013	6	22	Mazaedium evolution in the Ascomycota (Fungi) and the classification of mazaediate groups of formerly unclear relationship	June 22, 2013	CLADISTICS
183	inputFiles/WOSCorpus(183)	2013	6	22	ON THE FINDABILITY OF GENOTYPES	June 22, 2013	EVOLUTION
184	inputFiles/WOSCorpus(184)	2013	6	22	Carotenoids in unexpected places: Gall midges, lateral gene transfer, and carotenoid biosynthesis in animals	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
185	inputFiles/WOSCorpus(185)	2013	6	22	Phylogeny of the non-monophyletic Cayratia Juss. (Vitaceae) and implications for character evolution and biogeography	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
186	inputFiles/WOSCorpus(186)	2013	6	22	Evolution of Functional Genes in Cetaceans Driven by Natural Selection on a Phylogenetic and Population Level	June 22, 2013	EVOLUTIONARY BIOLOGY
187	inputFiles/WOSCorpus(187)	2013	6	22	Temporal morph frequency changes in sand-dune populations of Cepaea nemoralis (L.)	June 22, 2013	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY
188	inputFiles/WOSCorpus(188)	2013	6	22	Higher rate of tissue regeneration in polyploid asexual versus diploid sexual freshwater snails	June 22, 2013	BIOLOGY LETTERS
189	inputFiles/WOSCorpus(189)	2013	6	22	An explicit transition density expansion for a multi-allelic Wright-Fisher diffusion with general diploid selection	June 22, 2013	THEORETICAL POPULATION BIOLOGY
190	inputFiles/WOSCorpus(190)	2013	6	22	A New Early Miocene Chinchilloid Hystricognath Rodent an Approach to the Understanding of the Early Chinchillid Dental Evolution	June 22, 2013	JOURNAL OF MAMMALIAN EVOLUTION
191	inputFiles/WOSCorpus(191)	2013	6	22	New Paralogues and Revised Time Line in the Expansion of the Vertebrate GH18 Family	June 22, 2013	JOURNAL OF MOLECULAR EVOLUTION
192	inputFiles/WOSCorpus(192)	2013	6	22	Vanishing Chromosomal Inversion Clines in Drosophila subobscura from Chile: Is Behavioral Thermoregulation to Blame?	June 22, 2013	AMERICAN NATURALIST
193	inputFiles/WOSCorpus(193)	2013	6	22	A sequential coalescent algorithm for chromosomal inversions	June 22, 2013	HEREDITY
194	inputFiles/WOSCorpus(194)	2013	6	22	CHROMOSOMAL REARRANGEMENTS AND THE GENETICS OF REPRODUCTIVE BARRIERS IN MIMULUS (MONKEY FLOWERS)	June 22, 2013	EVOLUTION
195	inputFiles/WOSCorpus(195)	2013	6	22	Genetic architecture underlying morning and evening circadian phenotypes in fruit flies Drosophila melanogaster	June 22, 2013	HEREDITY
196	inputFiles/WOSCorpus(196)	2013	6	22	Animal activity around the clock with no overt circadian rhythms: patterns, mechanisms and adaptive value	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
197	inputFiles/WOSCorpus(197)	2013	6	22	Complexity of the genetic basis of ageing in nature revealed by a clinal study of lifespan and methuselah, a gene for ageing, in Drosophila from eastern Australia	June 22, 2013	MOLECULAR ECOLOGY
198	inputFiles/WOSCorpus(198)	2013	6	22	THE GENETIC ARCHITECTURE OF GROWTH RATE IN JUVENILE TAKIFUGU SPECIES	June 22, 2013	EVOLUTION
199	inputFiles/WOSCorpus(199)	2013	6	22	Genomic dissection of variation in clutch size and egg mass in a wild great tit (Parus major) population	June 22, 2013	MOLECULAR ECOLOGY
200	inputFiles/WOSCorpus(200)	2013	6	22	Analysis of phenotypic evolution in Dictyostelia highlights developmental plasticity as a likely consequence of colonial multicellularity	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
201	inputFiles/WOSCorpus(201)	2013	6	22	Colour-variable birds have broader ranges, wider niches and are less likely to be threatened	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
202	inputFiles/WOSCorpus(202)	2013	6	22	Colour Polymorphism and Alternative Breeding Strategies: Effects of Parent's Colour Morph on Fitness Traits in the Common Wall Lizard	June 22, 2013	EVOLUTIONARY BIOLOGY
203	inputFiles/WOSCorpus(203)	2013	6	22	Food sharing in vampire bats: reciprocal help predicts donations more than relatedness or harassment	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
204	inputFiles/WOSCorpus(204)	2013	6	22	Phylogenetic signal, feeding behaviour and brain volume in Neotropical bats	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
205	inputFiles/WOSCorpus(205)	2013	6	22	The odd couple: contrasting phylogeographic patterns in two sympatric sibling species of woodlouse-hunter spiders in the Canary Islands	June 22, 2013	JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH
206	inputFiles/WOSCorpus(206)	2013	6	22	Evolutionary entropy predicts the outcome of selection: Competition for resources that vary in abundance and diversity	June 22, 2013	THEORETICAL POPULATION BIOLOGY
207	inputFiles/WOSCorpus(207)	2013	6	22	Competition and the origins of Novemberelty: experimental evolution of niche-width expansion in a virus	June 22, 2013	BIOLOGY LETTERS
208	inputFiles/WOSCorpus(208)	2013	6	22	Inference of Natural Selection from Interspersed Genomic Elements Based on Polymorphism and Divergence	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
209	inputFiles/WOSCorpus(209)	2013	6	22	The nematode Pristionchus pacificus as a model system for integrative studies in evolutionary biology	June 22, 2013	MOLECULAR ECOLOGY
210	inputFiles/WOSCorpus(210)	2013	6	22	Evolutionary Balancing Is Critical for Correctly Forecasting Disease-Associated Amino Acid Variants	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
211	inputFiles/WOSCorpus(211)	2013	6	22	Pairing context determines condition-dependence of song rate in a monogamous passerine bird	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
212	inputFiles/WOSCorpus(212)	2013	6	22	DISENTANGLING EVOLUTIONARY CAUSE-EFFECT RELATIONSHIPS WITH PHYLOGENETIC CONFIRMATORY PATH ANALYSIS	June 22, 2013	EVOLUTION
213	inputFiles/WOSCorpus(213)	2013	6	22	Low rates of X-Y recombination, not turNovemberers, account for homomorphic sex chromosomes in several diploid species of Palearctic green toads (Bufo viridis subgroup)	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
214	inputFiles/WOSCorpus(214)	2013	6	22	Dynamic social behaviour in a bacterium: Pseudomonas aeruginosa partially compensates for siderophore loss to cheats	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
215	inputFiles/WOSCorpus(215)	2013	6	22	The evolution of error: error management, cognitive constraints, and adaptive Decemberision-making biases	June 22, 2013	TRENDS IN ECOLOGY & EVOLUTION
216	inputFiles/WOSCorpus(216)	2013	6	22	A basal thunnosaurian from Iraq reveals disparate phylogenetic origins for Cretaceous ichthyosaurs	June 22, 2013	BIOLOGY LETTERS
217	inputFiles/WOSCorpus(217)	2013	6	22	Shared influence of pathogen and host genetics on a trade-off between latent period and spore production capacity in the wheat pathogen, Puccinia triticina	June 22, 2013	EVOLUTIONARY APPLICATIONS
218	inputFiles/WOSCorpus(218)	2013	6	22	A new heterogeneous family of telomerically encoded Cryptosporidium proteins	June 22, 2013	EVOLUTIONARY APPLICATIONS
219	inputFiles/WOSCorpus(219)	2013	6	22	Estimating Gene Gain and Loss Rates in the Presence of Error in Genome Assembly and Annotation Using CAFE 3	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
220	inputFiles/WOSCorpus(220)	2013	6	22	To attract or to repel? Diversity, evolution and role of the most peculiar organ in the Cuscuta flower (dodder, Convolvulaceae)-the infrastaminal scales	June 22, 2013	PLANT SYSTEMATICS AND EVOLUTION
221	inputFiles/WOSCorpus(221)	2013	6	22	Phylogenetic and biogeographic analyses of the Sino-Himalayan endemic genus Cyananthus (Campanulaceae) and implications for the evolution of its sexual system	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
222	inputFiles/WOSCorpus(222)	2013	6	22	Herbicide cycling has diverse effects on evolution of resistance in Chlamydomonas reinhardtii	June 22, 2013	EVOLUTIONARY APPLICATIONS
223	inputFiles/WOSCorpus(223)	2013	6	22	Can natural selection favour altruism between species?	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
224	inputFiles/WOSCorpus(224)	2013	6	22	Molecular dating of phylogenies by likelihood methods: A comparison of models and a new information criterion	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
225	inputFiles/WOSCorpus(225)	2013	6	22	Admixture increases diversity in managed honey bees: Reply to De la Rua etal. (2013)	June 22, 2013	MOLECULAR ECOLOGY
226	inputFiles/WOSCorpus(226)	2013	6	22	Evolution and function of de Novembero originated genes	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
227	inputFiles/WOSCorpus(227)	2013	6	22	The effects of model choice and mitigating bias on the ribosomal tree of life	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
228	inputFiles/WOSCorpus(228)	2013	6	22	Ancient DNA complements microfossil record in deep-sea subsurface sediments	June 22, 2013	BIOLOGY LETTERS
229	inputFiles/WOSCorpus(229)	2013	6	22	How variable is delayed selfing in a fluctuating pollinator environment? A comparison between a delayed selfing and a pollinator-dependent Schizanthus species of the high Andes	June 22, 2013	EVOLUTIONARY ECOLOGY
230	inputFiles/WOSCorpus(230)	2013	6	22	Founderr takes all: density-dependent prrocesses structurre biodversity	June 22, 2013	TRENDS IN ECOLOGY & EVOLUTION
231	inputFiles/WOSCorpus(231)	2013	6	22	The Dentin Matrix Acidic Phosphoprotein 1 (DMP1) in the Light of Mammalian Evolution	June 22, 2013	JOURNAL OF MOLECULAR EVOLUTION
232	inputFiles/WOSCorpus(232)	2013	6	22	Extinct and extant rove beetles meet in the matrix: Early Cretaceous fossils shed light on the evolution of a hyperdiverse insect lineage (Coleoptera: Staphylinidae: Staphylininae)	June 22, 2013	CLADISTICS
233	inputFiles/WOSCorpus(233)	2013	6	22	Bigger mothers are better mothers: disentangling size-related prenatal and postnatal maternal effects	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
234	inputFiles/WOSCorpus(234)	2013	6	22	Unexpected phylogenetic positions of the genera Rupirana and Crossodactylodes reveal insights into the biogeography and reproductive evolution of leptodactylid frogs	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
235	inputFiles/WOSCorpus(235)	2013	6	22	STEPWISE EVOLUTION OF RESISTANCE TO TOXIC CARDENOLIDES VIA GENETIC SUBSTITUTIONS IN THE NA(+)/K+-ATPASE OF MILKWEED BUTTERFLIES (LEPIDOPTERA: DANAINI)	June 22, 2013	EVOLUTION
236	inputFiles/WOSCorpus(236)	2013	6	22	Sexual dimorphism and intra-populational colour pattern variation in the aposematic frog Dendrobates tinctorius	June 22, 2013	EVOLUTIONARY ECOLOGY
237	inputFiles/WOSCorpus(237)	2013	6	22	Evolution of Substrate Specificity in a Recipient's Enzyme Following Horizontal Gene Transfer	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
238	inputFiles/WOSCorpus(238)	2013	6	22	Less Is More in Mammalian Phylogenomics: AT-Rich Genes Minimize Tree Conflicts and Unravel the Root of Placental Mammals	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
239	inputFiles/WOSCorpus(239)	2013	6	22	Model and test in a fungus of the probability that beneficial mutations survive drift	June 22, 2013	BIOLOGY LETTERS
240	inputFiles/WOSCorpus(240)	2013	6	22	Developmental patterns of chimpanzee cerebral tissues provide important clues for understanding the reMarchkable enlargement of the human brain	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
241	inputFiles/WOSCorpus(241)	2013	6	22	The evolution of Dianthus polylepis complex (Caryophyllaceae) inferred from morphological and nuclear DNA sequence data: one or two species?	June 22, 2013	PLANT SYSTEMATICS AND EVOLUTION
